id,fake_timestamp,day,month,year,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,risk_score,equivalent_score
1388,2024-07-13,13,07,2024,100000,2,2,1,42,1,-2,-2,-1,-1,-1,0,0,0,1054,1230,1054,0,0,1054,1230,1054,1054,0,0.161482021,838.5179788
1389,2024-07-14,14,07,2024,50000,1,3,2,46,1,2,0,0,0,0,49220,48161,49310,49725,49910,48694,0,2000,1900,2007,2000,2012,1,0.618397653,381.6023469
1390,2024-07-14,14,07,2024,50000,2,3,1,32,2,2,2,2,2,2,46364,47429,46345,49231,48537,46774,2100,0,3600,1900,0,3285,1,0.753376424,246.6235757
1391,2024-07-15,15,07,2024,40000,2,3,1,55,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.791592419,208.4075809
1392,2024-07-16,16,07,2024,100000,2,3,3,43,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,0,0.111173071,888.826929
1393,2024-07-16,16,07,2024,230000,2,1,1,34,0,0,0,0,0,0,124824,102327,103506,100554,103929,107780,10001,5000,4500,5000,6500,4300,0,0.044032753,955.9672475
1394,2024-07-16,16,07,2024,200000,1,1,2,41,0,0,2,0,0,0,24720,20982,20398,19888,22713,19405,3000,0,8000,5000,3000,0,0,0.152589321,847.4106789
1395,2024-07-16,16,07,2024,170000,2,1,2,29,0,0,0,0,0,0,90450,82581,81703,66496,36000,25167,3600,3000,4710,1500,1000,1000,0,0.058710244,941.2897564
1396,2024-07-16,16,07,2024,30000,1,3,2,28,1,2,2,2,0,0,25554,28031,28345,27591,28218,29880,3204,1068,0,1068,2136,600,1,0.53334564,466.6543603
1397,2024-07-16,16,07,2024,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,1,0.824935913,175.0640869
1398,2024-07-17,17,07,2024,270000,2,2,1,37,0,0,0,0,0,0,110593,102486,94362,86861,78538,70158,4500,3500,4000,3000,3000,2200,0,0.04693241,953.0675896
1399,2024-07-17,17,07,2024,190000,2,2,3,29,1,-2,-1,0,0,0,0,0,306,306,306,0,0,306,0,0,0,0,0,0.288285166,711.714834
1400,2024-07-17,17,07,2024,50000,2,5,1,33,2,0,-1,2,0,0,24890,25440,26191,25193,25742,27171,1925,28293,0,1100,2030,0,1,0.628533065,371.4669347
1401,2024-07-17,17,07,2024,200000,1,2,1,40,1,2,2,0,-1,0,303719,268163,228720,234177,201490,190721,5133,0,5857,202076,6726,5346,0,0.447518378,552.4816215
1402,2024-07-18,18,07,2024,80000,2,3,1,30,1,-1,2,2,-2,-2,0,1684,1509,-357,-357,-357,1684,0,0,0,0,0,0,0.466858506,533.1414938
1403,2024-07-19,19,07,2024,210000,2,1,2,26,0,-1,0,0,0,0,6608,3582,63527,32088,16731,62561,3582,63000,20000,5000,52343,15000,0,0.032583639,967.416361
1404,2024-07-19,19,07,2024,70000,2,1,2,27,0,0,0,0,-1,-1,69972,69528,67622,68922,1223,70027,5000,1900,2000,1223,70027,2600,0,0.111884564,888.1154358
1405,2024-07-19,19,07,2024,150000,2,1,1,38,-1,-1,-2,-2,-2,-1,750,0,0,0,0,2040,0,0,0,0,2040,13061,1,0.812419951,187.580049
1406,2024-07-19,19,07,2024,210000,1,1,2,30,1,-1,2,0,0,-1,0,855,855,855,855,599,855,0,0,0,599,0,0,0.463758528,536.2414718
1407,2024-07-20,20,07,2024,360000,1,2,2,32,0,0,0,2,0,0,33215,28683,16989,12751,10272,9631,1331,6478,14,443,6093,190,0,0.110718235,889.2817646
1408,2024-07-20,20,07,2024,700000,2,1,1,36,0,0,0,0,0,0,450827,389039,328316,325968,271596,286805,13000,11939,10312,20004,20000,20000,0,0.108001031,891.998969
1409,2024-07-20,20,07,2024,250000,2,3,2,47,-2,-2,-2,-2,-2,-2,7363,27415,0,1930,1643,1687,27474,0,1930,1643,1687,0,0,0.059356902,940.6430982
1410,2024-07-20,20,07,2024,30000,1,2,2,29,0,0,-1,-1,0,-1,7965,3101,3126,7365,3245,828,1000,3126,7365,0,828,8511,0,0.167262003,832.7379972
1411,2024-07-20,20,07,2024,90000,1,3,1,38,2,2,2,0,0,0,28774,29420,28502,30162,17274,15243,1400,0,2041,1007,1015,330,0,0.387223393,612.7766073
1412,2024-07-20,20,07,2024,50000,2,2,2,23,0,0,-1,-1,2,0,16621,8044,917,18353,35836,18320,1037,917,18436,0,699,580,1,0.840287745,159.712255
1413,2024-07-20,20,07,2024,210000,2,1,1,39,-1,-1,-1,-1,-1,-1,4443,3569,1737,2433,3115,3899,3569,1737,2433,3115,3899,2460,1,0.881209254,118.7907457
1414,2024-07-20,20,07,2024,50000,1,2,2,22,1,2,0,0,0,0,50781,45429,28927,19896,19475,19168,41,1617,816,1003,1004,912,0,0.372599244,627.4007559
1415,2024-07-21,21,07,2024,40000,2,2,1,36,0,0,0,0,0,0,24230,25840,27556,27447,26254,29645,2000,2500,1500,1500,4000,0,0,0.15379867,846.2013304
1416,2024-07-21,21,07,2024,80000,1,1,1,41,3,2,2,2,2,0,7866,8788,8498,9155,8864,9215,1200,0,800,0,500,900,1,0.812555552,187.4444485
1417,2024-07-21,21,07,2024,90000,2,2,2,39,-1,0,0,-2,-1,0,2618,8489,371,385,13273,20971,7639,11336,1501,13278,10022,14045,0,0.088943936,911.0560641
1418,2024-07-21,21,07,2024,30000,2,2,2,25,0,0,0,2,2,2,25664,26693,28456,29687,30690,31093,1448,2211,2000,1626,1049,11,0,0.306734085,693.2659149
1419,2024-07-22,22,07,2024,290000,1,3,2,43,-2,-2,-1,0,0,0,170823,174650,123514,125973,128608,127976,8050,123514,4274,4426,4859,5407,0,0.072505824,927.4941757
1420,2024-07-22,22,07,2024,70000,2,3,3,39,0,0,-1,0,-1,0,34244,32193,10803,15133,3148,4699,3000,11000,5000,3150,2000,4000,0,0.081388108,918.6118916
1421,2024-07-22,22,07,2024,240000,2,2,1,41,1,-1,-1,-1,-1,-1,0,40529,3211,9795,11756,12522,40529,3211,9795,11756,12522,6199,0,0.107361123,892.638877
1422,2024-07-22,22,07,2024,60000,2,2,2,23,0,0,0,2,2,0,27104,28179,30586,30885,30268,30103,1500,2867,1080,0,1319,2200,0,0.264562726,735.437274
1423,2024-07-22,22,07,2024,10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,0,1308,608,700,5954,0,1308,0,1,0.501909912,498.0900884
1424,2024-07-22,22,07,2024,20000,1,3,1,52,-1,-1,-1,-1,-1,-1,2912,390,780,780,780,390,390,780,780,780,390,780,0,0.250485688,749.5143116
1425,2024-07-23,23,07,2024,210000,2,1,2,32,-2,-2,-2,-2,-1,0,1400,2800,1400,1400,27100,25644,2800,1400,0,27100,1543,75000,0,0.109646529,890.353471
1426,2024-07-23,23,07,2024,140000,1,2,1,41,0,0,0,0,0,0,82309,92682,103265,117188,113368,119194,12682,13265,17188,10000,15000,0,0,0.089142844,910.8571559
1427,2024-07-23,23,07,2024,70000,1,2,1,43,0,0,0,0,0,0,93025,95655,66404,31688,17317,6270,3664,2127,618,738,125,0,0,0.178033933,821.966067
1428,2024-07-23,23,07,2024,260000,1,2,1,53,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0.216782019,783.2179815
1429,2024-07-24,24,07,2024,30000,2,3,2,28,0,0,0,0,-1,-1,25354,24826,25412,21658,980,55,1650,1200,1000,1000,55,0,0,0.181380838,818.6191618
1430,2024-07-24,24,07,2024,160000,2,1,1,40,-1,-1,-1,-1,0,-1,326,326,326,652,326,476,326,326,652,0,476,326,1,0.736017466,263.9825344
1431,2024-07-24,24,07,2024,240000,1,2,1,44,0,0,0,0,0,0,199446,200899,205084,194800,183962,188496,7500,10006,7000,7000,8000,7000,0,0.133090541,866.9094592
1432,2024-07-25,25,07,2024,80000,2,3,2,28,-1,-1,-1,-2,-2,-2,4280,2800,0,0,0,0,2800,0,0,0,0,0,0,0.189918891,810.0811094
1433,2024-07-25,25,07,2024,140000,2,1,1,56,0,0,0,0,0,0,138468,93802,94531,96264,98135,100062,4300,3500,3600,3881,4200,3521,0,0.098259673,901.7403275
1434,2024-07-25,25,07,2024,360000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.627605081,372.3949194
1435,2024-07-25,25,07,2024,200000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347469926,652.5300741
1436,2024-07-26,26,07,2024,360000,2,1,2,31,-1,-1,0,0,-1,-1,24500,2251,7714,4502,1896,5117,2251,5463,2251,1896,5117,7172,0,0.062956236,937.0437637
1437,2024-07-26,26,07,2024,170000,1,1,2,24,0,0,0,0,0,2,169883,171851,158426,96704,101555,97884,6808,4625,3510,9100,0,3500,0,0.178962722,821.0372776
1438,2024-07-26,26,07,2024,80000,2,1,2,23,1,-1,2,-1,0,0,-12,2321,60,5182,2792,189,2333,0,5182,0,0,2597,0,0.387124628,612.8753722
1439,2024-07-26,26,07,2024,30000,2,3,1,54,2,2,2,0,0,2,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,1,0.658625185,341.3748145
1440,2024-07-26,26,07,2024,180000,2,1,2,26,-2,-2,-2,-2,-2,-2,4312,2117,5944,2102,10214,0,2117,5944,2102,10214,0,0,0,0.063927718,936.0722825
1441,2024-07-27,27,07,2024,200000,2,3,2,49,0,0,2,0,0,0,196272,209034,203592,194238,192451,196355,17500,0,7000,7350,7300,11500,0,0.228795469,771.2045312
1442,2024-07-27,27,07,2024,70000,2,3,1,42,0,0,0,0,0,0,6489,9372,11179,8688,8295,10147,3000,2000,295,1000,2000,1000,0,0.139419183,860.5808169
1443,2024-07-28,28,07,2024,70000,1,2,2,38,0,0,0,-1,0,0,71586,59856,15379,2985,29351,29977,1308,15006,3000,29100,1100,1100,0,0.114077501,885.922499
1444,2024-07-28,28,07,2024,20000,1,2,1,45,2,2,0,0,0,0,21136,20043,20192,19459,36290,19774,11,2505,2000,3000,1203,500,1,0.567689896,432.3101044
1445,2024-07-28,28,07,2024,60000,1,2,2,37,1,-2,-2,-1,-1,-1,-391,-781,-781,389,389,609,0,0,1950,0,1000,0,0,0.339483559,660.5164409
1446,2024-07-28,28,07,2024,60000,1,2,2,53,0,0,0,0,0,0,56765,57849,57432,27126,27579,29085,3000,4000,2000,2000,2000,2000,0,0.139331758,860.668242
1447,2024-07-28,28,07,2024,170000,1,1,2,31,-1,-1,-1,-1,0,-1,959,1898,850,6390,1958,1346,1911,850,6390,5,1358,202,0,0.176965952,823.0340481
1448,2024-08-01,01,08,2024,210000,2,1,2,26,0,0,0,0,0,0,132909,135210,140056,143584,147832,150953,7000,7003,8000,8000,5500,7000,0,0.056705188,943.294812
1449,2024-08-01,01,08,2024,20000,1,1,2,28,1,2,0,0,2,2,8469,8187,9097,10935,10463,11295,0,1200,2000,0,1000,0,1,0.577447057,422.5529432
1450,2024-08-01,01,08,2024,80000,2,2,2,23,0,0,2,0,0,0,54658,45978,32431,27674,23304,6586,5573,5,2000,1000,132,1998,0,0.200776115,799.2238849
1451,2024-08-01,01,08,2024,90000,2,2,1,34,-2,-2,-2,-2,-2,-2,1905,1924,11855,665,0,665,1924,11855,10655,0,665,0,0,0.114062518,885.9374821
1452,2024-08-01,01,08,2024,50000,2,2,1,40,0,0,0,0,0,0,31934,32711,34061,32672,32479,33431,2000,3000,3000,3000,2000,1000,1,0.859120607,140.8793926
1453,2024-08-01,01,08,2024,360000,2,2,1,26,-1,-1,-1,-1,0,-1,4183,6469,465,4251,1668,2284,6501,467,5452,41,2286,3656,0,0.087577961,912.4220386
1454,2024-08-01,01,08,2024,130000,2,2,1,35,0,0,0,0,0,0,63281,56889,60955,62038,62393,65439,10000,5000,2142,5000,4000,9500,0,0.063186422,936.813578
1455,2024-08-02,02,08,2024,270000,2,3,1,41,0,0,0,0,0,0,48872,43688,35638,41704,43869,45160,3688,2638,6704,2869,2000,1686,0,0.037485607,962.514393
1456,2024-08-02,02,08,2024,200000,2,2,2,33,-1,2,2,-2,-2,-1,10111,2900,0,0,0,4549,0,0,0,0,4549,0,0,0.31180191,688.1980896
1457,2024-08-02,02,08,2024,290000,1,2,2,26,0,0,0,0,0,0,46041,47039,48047,51395,52332,416,2000,2300,5000,2600,0,416,0,0.052035972,947.9640275
1458,2024-08-02,02,08,2024,50000,1,2,2,43,0,0,0,0,0,0,29308,20491,20846,20247,19551,18617,2000,1340,1298,827,676,707,1,0.831002653,168.9973474
1459,2024-08-02,02,08,2024,50000,1,3,1,41,1,2,2,0,0,0,85579,78993,69424,64201,58110,57337,3023,23,4023,2523,7926,102,0,0.495452076,504.5479238
1460,2024-08-02,02,08,2024,160000,2,2,1,29,-1,-1,-1,-1,-1,-1,3617,2091,5816,5414,615,25072,2122,5822,5524,615,25139,2100,0,0.103838243,896.1617574
1461,2024-08-02,02,08,2024,50000,1,3,1,47,0,0,0,2,0,0,11752,13244,14722,15181,15928,16671,2000,2000,1000,1000,1000,1000,0,0.265184551,734.8154485
1462,2024-08-03,03,08,2024,100000,2,2,1,41,-1,-1,-1,-1,-1,-1,1594,4612,2098,3494,2086,2379,4612,2099,3494,2086,2379,3219,0,0.136230081,863.7699187
1463,2024-08-03,03,08,2024,50000,1,1,2,38,0,0,0,0,0,0,50620,47164,48004,49307,19218,19465,3000,3014,6047,1000,2320,3000,0,0.13703768,862.9623204
1464,2024-08-03,03,08,2024,70000,2,1,2,27,0,0,0,0,0,0,42825,47047,62703,28945,16345,21163,5000,20000,10000,6000,5000,8000,0,0.057855349,942.144651
1465,2024-08-03,03,08,2024,10000,2,2,2,32,0,0,0,0,0,0,8509,9228,9821,9495,9469,10191,1400,1300,350,500,1650,0,0,0.221471742,778.5282582
1466,2024-08-03,03,08,2024,170000,2,1,2,42,-1,-1,-1,-1,-1,0,3480,316,316,316,948,632,316,316,316,948,0,0,0,0.176627919,823.3720809
1467,2024-08-03,03,08,2024,20000,2,3,1,52,0,0,0,2,0,0,10248,11271,13513,12999,14456,16313,1501,2743,0,1686,2089,0,1,0.690925419,309.0745807
1468,2024-08-03,03,08,2024,50000,1,3,2,30,0,0,0,0,-1,-1,9610,9132,8681,8039,4952,390,1147,1169,1000,4986,390,390,1,0.820947409,179.0525913
1469,2024-08-03,03,08,2024,280000,2,1,2,25,-2,-2,-2,-2,-2,-2,985,500,500,0,500,4778,505,500,0,500,4778,4898,0,0.100321874,899.678126
1470,2024-08-03,03,08,2024,210000,2,2,1,25,0,0,0,0,0,0,142848,94018,96926,100399,101472,103834,5000,4415,6000,3635,4000,5000,0,0.065348834,934.6511662
1471,2024-08-03,03,08,2024,20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,1,0.663865089,336.1349106
1472,2024-08-03,03,08,2024,80000,2,2,2,24,-1,-1,-1,-1,-1,-1,386,1392,18634,5433,2053,5781,1396,18754,5449,2059,5798,3098,0,0.10414423,895.8557695
1473,2024-08-03,03,08,2024,230000,1,1,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459380478,540.6195223
1474,2024-08-04,04,08,2024,80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2232,542,348,1,0.866763413,133.236587
1475,2024-08-04,04,08,2024,180000,2,1,2,26,0,0,0,0,0,0,51699,48469,49553,49772,50829,51234,2200,2200,2000,2000,2100,1600,0,0.048948724,951.0512762
1476,2024-08-04,04,08,2024,120000,1,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,392,396,396,396,396,392,400,396,942,0,0.241531372,758.4686279
1477,2024-08-04,04,08,2024,360000,1,1,2,37,1,-1,-1,-1,-1,-1,-2,513,1070,-10,2107,627,515,1075,0,2117,630,375,0,0.280834407,719.1655934
1478,2024-08-04,04,08,2024,260000,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466215491,533.7845087
1479,2024-08-04,04,08,2024,290000,1,1,1,37,-2,-2,-2,-2,-2,-2,-17,3465,10069,4225,-4,871,3482,10194,4276,0,875,3852,0,0.083809219,916.1907807
1480,2024-08-04,04,08,2024,20000,2,2,2,27,0,0,0,0,2,0,8879,10222,10940,12825,12331,12984,1500,1188,2073,0,1000,3390,0,0.250822663,749.1773367
1481,2024-08-04,04,08,2024,160000,2,2,1,47,-1,3,2,-1,-1,-1,1857,1672,836,836,836,836,0,0,836,836,836,836,1,0.615806043,384.1939569
1482,2024-08-04,04,08,2024,50000,1,2,2,33,1,2,0,0,0,0,51210,47140,48478,48173,21134,20403,0,3518,3000,2352,2000,2000,0,0.378199697,621.8003035
1483,2024-08-04,04,08,2024,120000,2,3,1,30,-2,-2,-2,-2,-2,-2,757,757,1549,757,757,1328,757,1549,757,757,1328,757,0,0.113665715,886.3342851
1484,2024-08-04,04,08,2024,220000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,2337,-602,-1184,-2047,0,2337,58,0,0,3500,0,0.20173423,798.2657701
1485,2024-08-04,04,08,2024,90000,2,2,2,24,1,2,0,0,0,0,88550,78892,75808,63362,65300,67248,3000,3500,3000,3000,3000,5000,1,0.70493561,295.0643897
1486,2024-08-04,04,08,2024,450000,1,1,2,31,-1,-1,-1,-1,-2,-2,5000,5000,5000,0,0,0,5000,5000,0,0,0,0,0,0.099285103,900.7148966
1487,2024-08-04,04,08,2024,200000,1,1,1,40,-1,-1,-1,-1,-1,-1,840,770,386,0,475,390,800,396,4,475,1170,930,0,0.238711804,761.2881958
1488,2024-08-04,04,08,2024,140000,1,3,2,33,-2,-2,-2,-2,-2,-2,500,473,-27,3788,0,9386,473,0,3815,0,9386,722,0,0.1609869,839.0130997
1489,2024-08-04,04,08,2024,120000,1,2,2,45,1,2,2,2,2,2,63911,62286,67259,67659,68937,70674,0,6000,2100,3000,3000,2500,1,0.53333503,466.6649699
1490,2024-08-04,04,08,2024,70000,1,3,2,25,1,2,0,0,0,0,69447,67209,56580,24991,16036,16667,0,4000,1500,3000,2500,5000,1,0.652063072,347.9369283
1491,2024-08-05,05,08,2024,410000,1,2,1,41,0,0,0,0,-1,0,392906,400864,410877,419454,1356,1362,16000,17986,18545,1362,6,0,0,0.211140931,788.8590693
1492,2024-08-05,05,08,2024,50000,1,1,2,40,1,2,0,0,0,0,25667,26441,27213,28521,28458,29053,1500,1500,1771,1500,1053,1093,0,0.35812366,641.8763399
1493,2024-08-05,05,08,2024,140000,1,1,2,30,-1,-1,-1,-1,-1,-1,1750,1003,0,440,1367,890,1003,0,440,1367,890,0,0,0.153640226,846.3597745
1494,2024-08-05,05,08,2024,530000,1,2,1,54,-2,-2,-2,-2,-1,0,-30,-420,390,390,166210,129716,0,1200,390,166210,6000,3000,0,0.101626091,898.3739093
1495,2024-08-05,05,08,2024,360000,2,1,2,27,0,0,0,0,0,0,91282,85875,87400,87343,71180,64500,3967,4213,3741,2353,2471,2327,0,0.026185505,973.8144949
1496,2024-08-05,05,08,2024,20000,2,3,1,56,0,0,0,0,0,0,19774,14990,14071,15512,17081,21108,2009,2000,2000,2000,5016,11,0,0.156281158,843.7188417
1497,2024-08-05,05,08,2024,300000,1,3,1,45,-1,-1,-1,2,-1,0,836,390,780,390,780,780,390,780,0,780,0,0,0,0.351688653,648.3113468
1498,2024-08-05,05,08,2024,150000,2,2,1,41,-2,-2,-2,-2,-2,-2,11026,9459,9929,1595,3630,3516,9640,9976,1595,3647,3516,11071,0,0.062926523,937.0734766
1499,2024-08-05,05,08,2024,450000,2,3,2,40,-1,-1,-1,-1,0,0,5453,25948,53938,14602,18065,19239,26731,55367,15174,10528,10037,48551,0,0.030373234,969.6267657
1500,2024-08-05,05,08,2024,240000,1,2,2,57,-1,-1,-1,-1,0,0,1115,1211,2206,62507,63226,63517,1211,2455,64395,1917,4160,1710,0,0.118615665,881.3843355
1501,2024-08-05,05,08,2024,200000,2,3,1,26,0,0,0,0,0,0,201642,202486,197888,145078,137272,131447,7671,6210,4500,4200,6200,4200,1,0.877184451,122.8155494
1502,2024-08-05,05,08,2024,80000,2,3,1,34,0,0,2,2,2,0,43321,47586,48525,49423,46132,47233,5000,2000,2000,0,2000,2000,1,0.65441364,345.5863595
1503,2024-08-05,05,08,2024,350000,1,1,1,49,-2,-2,-2,-2,-2,-2,27506,4213,1518,4625,363,858,4213,1529,4713,363,858,566,0,0.073461995,926.5380055
1504,2024-08-06,06,08,2024,260000,2,1,2,26,0,0,0,0,0,0,144112,144619,142380,141746,112938,110346,5033,5046,4573,4000,3800,4000,0,0.053462576,946.5374239
1505,2024-08-06,06,08,2024,80000,1,2,1,32,0,0,0,0,0,0,81249,81117,81140,80567,59560,40390,3000,3300,2602,1800,1432,1520,0,0.175698474,824.301526
1506,2024-08-06,06,08,2024,50000,2,1,2,27,3,2,2,7,7,7,300,300,300,300,300,300,0,0,0,0,0,0,1,0.776659608,223.3403921
1507,2024-08-06,06,08,2024,70000,1,2,2,45,1,2,2,2,2,0,9728,9423,12251,12358,11865,11975,0,3000,600,0,450,500,0,0.49216944,507.8305602
1508,2024-08-06,06,08,2024,160000,2,1,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225392,596.7746079
1509,2024-08-06,06,08,2024,260000,2,1,2,26,0,0,0,0,0,0,238110,244368,245186,254614,176211,180845,10368,15186,14614,7211,7850,6912,0,0.099134929,900.8650705
1510,2024-08-06,06,08,2024,50000,1,2,1,41,0,0,0,0,0,0,45422,46291,16118,14237,14381,16026,1916,1243,1492,636,2000,2000,0,0.188123286,811.8767142
1511,2024-08-06,06,08,2024,20000,2,2,2,39,0,0,0,0,0,0,19064,20356,18186,16524,19026,16309,2000,2000,2000,5000,1000,6000,0,0.179396838,820.6031621
1512,2024-08-06,06,08,2024,160000,2,3,1,35,-1,-1,-1,-1,0,0,335,0,312,7736,7278,7278,0,312,7736,0,0,1470,0,0.17807886,821.92114
1513,2024-08-06,06,08,2024,130000,1,2,2,29,0,0,0,0,0,0,58299,59352,51420,48140,34893,33986,2626,8585,1620,698,725,843,0,0.085798815,914.2011851
1514,2024-08-06,06,08,2024,80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,1,0.545037985,454.9620152
1515,2024-08-06,06,08,2024,180000,2,2,2,29,-1,-1,-2,-2,-2,-2,4184,0,0,0,0,0,0,0,0,0,0,0,0,0.18688257,813.1174296
1516,2024-08-06,06,08,2024,210000,2,1,1,37,0,0,-2,-2,-1,-1,2960,0,0,0,198,0,0,0,0,198,0,0,0,0.152191326,847.808674
1517,2024-08-06,06,08,2024,30000,1,3,1,53,1,2,2,2,2,2,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,1,0.658233345,341.7666554
1518,2024-08-06,06,08,2024,140000,2,2,2,27,0,0,0,0,0,0,134936,137328,138767,137231,128228,110803,6700,6704,5000,4155,4100,3600,0,0.097632274,902.367726
1519,2024-08-06,06,08,2024,150000,1,2,1,34,1,2,2,2,2,2,52692,54229,55768,56266,54764,58862,3000,3000,2000,0,5000,3000,1,0.524385571,475.6144285
1520,2024-08-06,06,08,2024,310000,2,2,1,44,-1,0,0,0,0,0,67423,67729,113788,106919,100656,93846,10000,56000,5000,4000,3300,5000,0,0.048357628,951.6423717
1521,2024-08-06,06,08,2024,390000,1,1,2,47,-1,-1,-2,-1,-1,-1,898,0,0,2582,128,6273,0,0,2582,128,6273,0,0,0.161050484,838.9495164
1522,2024-08-06,06,08,2024,80000,2,1,2,22,-1,-1,-1,-1,-1,0,1807,133,5395,1182,266,366,133,5395,1182,266,233,0,0,0.158336639,841.6633606
1523,2024-08-06,06,08,2024,50000,1,2,2,26,0,0,-1,-1,-1,-1,18838,385,11500,2756,7000,12025,0,11615,2756,7000,12025,1880,0,0.115335576,884.6644238
1524,2024-08-06,06,08,2024,150000,2,2,1,50,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.678224146,321.7758536
1525,2024-08-07,07,08,2024,200000,1,1,1,39,0,0,0,0,2,2,303347,171592,176615,185049,188375,183069,6500,8051,13000,6500,0,6700,0,0.247784927,752.2150725
1526,2024-08-07,07,08,2024,100000,2,1,2,28,0,0,0,2,0,0,10886,11697,14479,10775,10998,12655,1300,3005,0,700,2000,1500,0,0.226603299,773.3967006
1527,2024-08-07,07,08,2024,150000,1,3,1,52,2,2,2,2,2,-2,142903,152574,150080,47214,144862,148153,13312,2305,0,98828,4241,3625,1,0.637636602,362.3633981
1528,2024-08-07,07,08,2024,390000,2,1,2,30,0,0,0,0,0,0,60819,61300,59328,57852,55903,53516,5000,2506,3000,2500,2000,2000,0,0.022722265,977.2777352
1529,2024-08-07,07,08,2024,10000,1,3,2,29,2,2,6,6,6,6,142,142,142,142,142,142,0,0,0,0,0,0,1,0.748896062,251.1039376
1530,2024-08-07,07,08,2024,60000,2,2,2,28,0,0,0,0,0,0,58204,56930,56616,56749,57504,58296,2030,2083,1983,2200,2500,2200,0,0.139356136,860.6438637
1531,2024-08-07,07,08,2024,140000,1,3,1,41,-1,-1,-1,-1,0,-1,1476,2139,0,1686,1686,205,2139,0,1686,0,205,6689,0,0.176516876,823.4831244
1532,2024-08-07,07,08,2024,310000,1,2,2,26,-2,-2,-2,-2,-2,-2,2154,359,256,2513,795,250,360,257,2537,798,251,2064,0,0.090216383,909.7836167
1533,2024-08-07,07,08,2024,20000,1,2,2,25,0,0,0,0,0,2,14989,15999,17043,18236,19376,18958,1263,1307,1500,1408,0,674,1,0.721506894,278.4931064
1534,2024-08-07,07,08,2024,30000,2,2,2,25,2,0,0,0,0,0,10343,11069,12082,12473,12623,27460,1200,1201,592,500,1500,0,1,0.648734331,351.2656689
1535,2024-08-07,07,08,2024,90000,2,2,2,24,0,0,0,0,0,0,84137,85684,87396,67761,65602,65902,3210,3503,2420,2400,2400,2694,0,0.117278859,882.721141
1536,2024-08-07,07,08,2024,200000,1,2,1,58,-1,2,2,-2,-2,-1,1877,1830,200,200,18370,53276,151,200,0,18370,53276,30000,0,0.305903882,694.0961182
1537,2024-08-07,07,08,2024,360000,2,1,1,36,-1,-1,-1,-1,-1,-1,18641,7174,11044,15887,8607,8843,7174,11044,15895,8607,8843,3000,0,0.049372029,950.6279714
1538,2024-08-07,07,08,2024,30000,2,3,1,41,1,2,0,0,0,0,28041,23367,22843,23044,25082,25648,13,2003,2008,5000,1005,3016,0,0.384461075,615.5389249
1539,2024-08-07,07,08,2024,50000,2,3,1,47,0,0,0,0,0,0,34740,9769,9899,11017,13460,15529,4000,2000,2000,3000,4000,846,0,0.108425125,891.5748745
1540,2024-08-07,07,08,2024,60000,2,2,1,23,2,2,2,0,0,0,58032,61026,44438,35619,30210,1527,4800,0,1539,1500,1527,27887,1,0.545239091,454.7609091
1541,2024-08-08,08,08,2024,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2364,442,33442,2140,964,2075,442,33448,2140,964,2075,7511,0,0.064025104,935.974896
1542,2024-08-08,08,08,2024,140000,2,1,2,27,0,0,0,0,0,0,27750,28797,29840,31349,35687,36983,1500,1500,2000,5000,2000,5000,0,0.060251176,939.7488236
